"대구",31
"대전",12
"문등",8
"문성",17
"밀양",7
"부산",16
"산동",113
"성남",12
"송도",634
"송악",18
"수원",14
"순흥",9
"아산",8
"안동",7
"안산",26
"양천",5
"여수",6
"영성",6
"용인",5
"운남",16
"울산",11
"윤성",7
"의령",6
"인천",41
"장성",7
"전주",34
"제남",595
"제주",55
"제천",5
"중남",5
"진주",8
"창원",11
"천안",5
"청녕",10
"청주",17
"토성",5
"파평",12
"평택",5
"한양",254
"해주",38
"화성",6
"기타",835
"요(姚)",29
"기타",29
"용(龍)",15276
"경주",5
"곡산",12
"밀양",49
"사천",19
"상주",17
"수원",28
"순흥",10
"안악",13
"양천",10
"옥천",22
"용궁",7
"용성",5
"용인",8
"전주",93
"충주",5
"파주",13
"함흥",5
"해주",9
"홍주",314
"홍천",14483
"화산",8
"흥천",11
"기타",130
"우(于)",756
"경주",11
"단양",11
"목천",466
"부산",11
"산동",15
"안산",5
"옥천",6
"용인",5
"인천",18
"전주",11
"충주",5
"한양",31
"기타",161
"우(偶)",6
"기타",6
"우(宇)",48
"강남",5
"단양",12
"청주",9
"기타",22
"우(寓)",173
"단양",167
"기타",6
"우(尤)",5
"기타",5
"우(愚)",11
"단양",11
"우(牛)",11
"기타",11
"우(禹)",194713
"강릉",7
"개성",9
"거창",23
"경주",76
"고양",6
"광산",20
"광주",6
"구성",7
"김해",26
"나주",21
"남양",25
"남해",11
"능주",42
"다양",7
"단산",71
"단성",172
"단양",191287
"단원",6
"단월",9
"단장",5
"달성",14
"담양",500
"대구",5
"대전",5
"동래",8
"목천",20
"문화",47
"밀양",83
"반양",14
"범양",5
"봉화",39
"부산",5
"불상",18
"삼수",10
"서양",15
"서원",6
"선양",5
"순창",16
"안동",10
"안양",30
"양천",12
"여산",12
"여주",19
"영월",18
"영해",14
"예안",13
"온양",9
"운봉",13
"원산",10
"원주",30
"월성",7
"은진",5
"의성",44
"인동",10
"인천",7
"장흥",22
"전주",48
"주양",117
"진양",20
"진주",34
"창녕",19
"천안",20
"청도",5
"청주",35
"충주",46
"탄양",20
"파주",7
"파평",20
"평산",73
"하남",5
"한양",138
"함양",24
"해주",33
"기타",1113
"우(遇)",6
"기타",6
"운(芸)",21
"전주",21
"운(雲)",97
"함흥",91
"기타",6
"원(元)",129522
"강릉",55
"강안",18
"강진",14
"거창",34
"경주",232
"고부",11
"곡산",6
"공주",8
"광주",99
"구성",15
"금산",84
"금천",7
"김해",30
"나주",11
"남양",19
"남원",19
"노산",13
"능성",6
"당제",12
"대구",63
"대전",6
"문경",5
"밀양",53
"부산",10
"부천",7
"불상",24
"상주",5
"성남",6
"성원",8
"성천",9
"송백",13
"수원",29
"순흥",24
"안동",10
"안성",6
"안악",5
"안양",7
"어주",50
"여주",17
"연안",28
"연주",9
"영일",11
"영천",42
"온양",19
"완주",6
"운곡",13
"울산",15
"원산",41
"원주",126677
"원준",8
"원진",5
"원천",50
"월성",9
"은곡",8
"인천",21
"전주",47
"정선",13
"제주",13
"진미",7
"진위",28
"진주",31
"창동",6
"창원",21
"천안",13
"청송",5
"청주",34
"초계",9
"춘천",5
"파주",7
"평산",8
"평양",22
"평창",5
"평택",5
"평해",7
"한양",92
"합천",7
"해주",48
"환주",5
"흥곡",7
"흥해",43
"기타",1022
"원(原)",54
"원주",25
"한양",5
"기타",24
"원(圓)",13
"기타",13
"원(苑)",21
"진양",13
"기타",8
"원(袁)",498
"비안",415
"성남",7
"성주",23
"한양",6
"기타",47
"원(阮)",45
"한양",6
"기타",39
"원(院)",21
"기타",21
"위(偉)",7
"기타",7
"위(衛)",8
"한양",8
"위(韋)",834
"강호",7
"강화",751
"영유",6
"전주",8
"정주",16
"해주",18
"해평",8
"기타",20
"위(魏)",31342
"가평",14
"개산",11
"경주",18
"관산",2419
"광산",11
"광주",20
"나주",32
"남평",10
"내라",5
"단양",11
"당흥",6
"대전",5
"동복",6
"보성",12
"수녕",90
"수령",41
"수영",38
"숙천",18
"신안",6
"신흥",14
"연기",8
"영흥",15
"완산",8
"용흥",8
"울산",5
"위방",39
"유녕",6
"의성",30
"인위",11
"장수",10
"장안",13
"장원",7
"장항",7
"장흥",27862
"장희",9
"전주",30
"진주",14
"청주",8
"충주",15
"한양",23
"함흥",134
"기타",293
"유(兪)",167927
"강능",11
"강릉",420
"강진",58
"개성",9
"거창",83
"격예",9
"경산",18
"경성",57
"경주",4160
"계계",8
"계성",5
"계원",5
"고령",78
"고창",12
"곡산",11
"곡천",19
"공주",10
"광주",132
"구례",8
"금산",9
"기개",17
"기게",5
"기계",139073
"기기",12
"기담",8
"기산",8
"기성",79
"기애",5
"기예",7
"기원",380
"기제",5
"기지",22
"기진",14
"기택",9
"기한",117
"김해",36
"나주",30
"남양",6
"달성",23
"담진",11
"대구",6
"대산",9
"대전",13
"대흥",15
"면천",18
"무성",22
"무송",6
"무안",5896
"문안",8
"문암",13
"문화",103
"밀양",43
"범계",10
"부안",17
"부여",9
"부천",7
"불상",6
"사계",19
"사성",6
"사천",12
"성남",7
"송계",9
"수원",20
"순천",13
"시흥",5
"신계",13
"신안",6
"심진",12
"안동",5
"안산",77
"안성",7
"안의",32
"여흥",24
"연안",33
"영천",30
"영해",42
"오산",6
"완산",11
"원계",7
"원주",5
"월성",128
"이계",6
"이천",11
"인동",1448
"인천",8
"일연",11
"임평",10
"장기",16
"장수",10
"전주",38
"정주",48
"준성",5
"지계",17
"지례",15
"지예",11
"진주",79
"창녕",32
"창원",11088
"창평",8
"천녕",518
"천령",15
"천선",17
"천영",106
"청송",11
"청주",29
"청풍",8
"초계",21
"충주",41
"탐율",37
"탐진",971
"토성",16
"파계",196
"파원",10
"파한",7
"평택",5
"풍양",5
"한양",77
"함진",7
"해주",13
"해평",15
"홍원",14
"회산",19
"흥해",15
"기타",1174
"유(劉)",302511
"강경",18
"강계",8
"강남",93
"강녕",50
"강능",8754
"강령",64
"강륙",70
"강릉",236871
"강양",46
"강영",10
"강원",86
"강육",97
"강준",14
"강진",74
"강청",11
"강합",8
"강화",28
"개성",106
"개흥",47
"거국",11
"거창",27756
"거청",56
"검주",20
"검천",66
"경백",22
"경성",17
"경주",3231
"고령",60
"고부",154
"고창",11
"고흥",18
"곡부",25
"공주",207
"광릉",33
"광산",64
"광주",104
"금릉",25
"금산",11
"금성",18
"금주",13
"금천",7
"금화",11
"기계",111
"기주",8
"김천",13
"김포",8
"김해",192
"나주",309
"남양",7
"남원",6
"남창",55
"녕해",5
"능성",8
"능주",50
"니성",51
"단성",26
"달성",9
"담양",9
"대구",17
"대전",13
"동래",14
"등주",10
"류성",10
"면가",13
"면천",165
"무송",9
"무안",136
"무주",311
"문안",7
"문화",508
"미성",8
"밀양",259
"반남",22
"배천",16
"백주",29
"백천",8773
"부산",8
"북청",12
"불상",16
"사천",37
"산동",13
"삼척",121
"석강",23
"선산",39
"선천",8
"성주",71
"송주",5
"송천",184
"송청",29
"수원",56
"순흥",248
"시흥",8
"신안",21
"아산",6
"안동",73
"안산",16
"안성",42
"안의",55
"안주",13
"양구",75
"양성",21
"양주",36
"양천",11
"언천",41
"여산",5
"연기",21
"연백",6
"연안",133
"연일",57
"연천",7
"영광",21
"영변",6
"영성",5
"영월",102
"영일",11
"영주",5
"영해",156
"오천",12
"옥산",38
"옥천",532
"온양",5
"용안",220
"용인",6
"우흥",15
"울산",9
"원주",52
"월성",80
"유성",11
"은진",13
"의녕",5
"의령",13
"의성",24
"의천",5
"이성",7
"이천",31
"인능",7
"인동",237
"인릉",10
"인천",25
"일선",5
"임실",5
"장연",65
"장흥",18
"적기",6
"전주",632
"절강",265
"정주",181
"제주",22
"진릉",6
"진양",14
"진주",365
"창녕",17
"창능",5
"창원",259
"창평",5
"천안",56
"청산",33
"청송",27
"청주",876
"청천",18
"청풍",92
"초계",11
"춘천",5
"충주",2544
"탐진",21
"통천",170
"파평",44
"패릉",9
"평강",15
"평릉",12
"평산",429
"평창",11
"평천",11
"평택",44
"포천",13
"포풍",18
"풍천",10
"하능",5
"하동",8
"하릉",13
"하준",32
"한산",6
"한성",14
"한양",843
"함안",5
"함양",37
"해주",40
"행주",8
"현풍",19
"홍릉",10
"홍산",24
"황제",17
"황주",51
"회산",15
"흥덕",39
"흥양",129
"기타",2095
"유(庾)",13868
"경주",7
"무성",130
"무송",12459
"무안",5
"무장",453
"밀양",7
"수원",12
"술송",7
"영양",50
"예송",5
"평산",617
"한양",10
"기타",106
"유(有)",27
"강릉",6
"기타",21
"유(杻)",28
"문화",14
"진주",8
"기타",6
"유(?)",121
"고흥",15
"문화",69
"전주",16
"진주",14
"기타",7
"유(柳)",478990
"강능",20
"강릉",713
"거창",104
"경성",56
"경주",256
"고령",129
"고부",5
"고순",10
"고양",23
"고흥",52221
"곤산",415
"공주",7
"광산",49
"광주",56
"괴산",6
"교하",39
"교화",5
"구산",5
"금산",5
"금성",40
"금주",7
"기계",121
"기천",9
"김천",5
"김해",93
"나주",53
"낙동",16
"남양",5
"남원",33
"낭주",6
"단산",22
"단성",5
"단양",25
"단영",10
"달성",7
"담양",16
"대구",11
"대전",29
"동래",7
"동부",7
"령광",9
"마산",6
"무송",6
"무안",37
"문북",5
"문산",30
"문선",8
"문안",323
"문평",12
"문하",102
"문한",26
"문해",42
"문화",237314
"밀양",65
"백천",122
"보주",21
"부산",9
"부안",10
"북청",20
"불상",48
"사천",6
"상주",15
"서녕",1417
"서령",9002
"서부",22
"서분",5
"서산",11833
"서상",25
"서영",1612
"서천",14
"서흥",10
"선산",2844
"섬천",5
"성남",8
"성산",10
"성주",9
"수원",29
"순천",5
"순흥",15
"신창",5
"신흥",8
"안동",278
"안산",14
"안악",7
"안양",6
"안의",10
"양양",12
"양천",20
"여양",9
"연안",137
"연일",7
"영광",1057
"영산",17
"영월",18
"영해",8
"영화",21
"예산",18
"옥천",75
"온양",14
"완산",30
"완주",6
"용인",6
"울산",9
"원주",42
"월성",8
"유성",5
"응봉",5
"의령",5
"인동",44
"인천",36
"인흥",8
"임실",9
"장흥",17
"전의",19
"전주",62189
"전천",8
"정주",15
"제주",12
"직산",5
"진양",4628
"진주",68901
"진천",35
"창녕",7
"창원",47
"천안",18
"철원",7
"청산",5
"청주",26
"춘천",10
"충주",21
"칠곡",7
"칠원",9
"태봉",6
"파평",6
"평산",35
"평창",9
"평택",51
"평화",5
"포천",6
"풍산",12153
"풍천",52
"하동",30
"하애",13
"하외",6
"하회",190
"한양",232
"함양",9
"함창",10
"합천",24
"해주",34
"협천",15
"혜양",13
"호산",11
"홍양",7
"화성",7
"화순",36
"화해",11
"회덕",11
"횡성",8
"흥남",14
"흥양",5359
"흥일",9
"기타",2926
"유(楡)",12
"문화",6
"기타",6
"유(由)",8
"기타",8
"유(裕)",6
"기타",6
"육(陸)",23455
"강동",27
"계옥",12
"계요",20
"계천",19
"관산",7
"관성",1183
"길주",10
"남원",11
"남해",13
"보은",10
"사천",31
"영성",10
"옥산",7
"옥주",65
"옥천",21410
"온양",8
"인동",6
"장수",39
"전주",12
"죽산",42
"진주",10
"창평",7
"청산",278
"한양",6
"합천",16
"홍천",8
"기타",188
"윤(允)",11
"기타",11
"윤(尹)",1020547
"가평",63
"강릉",17
"거제",5
"경성",49
"경주",179
"고양",9
"고창",5
"곡부",6
"공원",22
"공주",6
"광산",21
"광주",44
"구파",8
"기평",8
"김해",128
"나주",38
"남양",49
"남원",42423
"남평",82
"남해",8
"노성",581
"뇌성",34
"다원",113
"단산",8
"단양",9
"달성",28
"담양",42
"담원",48
"대구",27
"대전",58
"덕산",263
"동래",5
"뢰성",19
"무성",89
"무송",14572
"무안",11
"무장",19
"무촌",5
"문천",8
"문화",11
"밀양",141
"반남",16
"발원",6
"백보",5
"백포",14
"부산",11
"부여",6
"부천",5
"불상",17
"사천",13
"성남",18
"성산",41
"성송",8
"성안",20
"성주",32
"성평",298
"수성",11
"수원",49
"순창",7
"순천",17
"순평",5
"순흥",14
"술송",6
"시원",401
"시흥",9
"신녕",248
"신령",56
"신영",181
"신풍",9
"심평",10
"아산",5
"안동",52
"안산",14
"안양",6
"안의",27
"양근",11
"양산",54
"양양",11
"양원",44
"양주",904
"양천",15
"양평",14
"여양",5
"여주",326
"여흥",10
"연안",22
"연일",14
"염원",11
"영양",77
"영원",10
"영주",8
"영천",658
"영해",26
"예천",1579
"오산",10
"옥천",5
"용인",15
"울산",10
"원주",22
"월성",15
"은진",26
"의성",6
"의송",11
"의주",10
"이성",19
"이천",18
"인동",29
"인천",41
"일산",5
"자양",10
"자원",120
"장흥",6
"재평",12
"전성",5
"전주",90
"정선",8
"제주",23
"죽산",7
"지평",15
"진양",12
"진원",50
"진주",86
"창녕",11
"창성",12
"창원",16
"천안",14
"철원",232
"첨원",19
"청송",46
"청원",10
"청주",52
"초계",7
"충주",25
"칠곡",98
"칠남",6
"칠원",65098
"칠천",10
"태원",201
"태인",6
"태평",128
"파산",10
"파주",4992
"파평",770932
"팽택",17
"평강",6
"평달",7
"평산",87
"평소",28
"평창",8
"평택",51
"평평",15
"평해",105
"풍천",28
"피평",31
"하남",12
"한양",358
"함안",7608
"함양",27
"함창",7
"함평",179
"합천",15
"해남",66394
"해령",5
"해주",520
"해평",32091
"현풍",159
"화성",11
"화평",10
"기타",5460
"윤(潤)",6
"기타",6
"은(恩)",13
"기타",13
"은(慇)",5
"행주",5
"은(殷)",16894
"가산",5
"고령",27
"고본",16
"고부",389
"고양",803
"고원",6
"곡성",7
"광주",5
"군위",22
"나주",17
"남양",20
"대구",90
"덕산",126
"동영",5
"무주",5
"밀양",21
"부산",5
"불상",13
"신주",168
"전주",19
"정주",11
"진주",37
"충주",33
"태인",10
"하양",32
"한양",7
"항주",53
"해주",14
"행동",34
"행산",5
"행주",14665
"행천",21
"행촌",23
"형주",12
"기타",168
"은(銀)",15
"행주",7
"기타",8
"음(陰)",5604
"개성",26
"경주",9
"고산",68
"괴산",3239
"김해",40
"달성",6
"문산",10
"백천",222
"서흥",5
"양주",5
"양천",5
"음성",84
"이천",9
"정주",14
"죽단",19
"죽산",1766
"직산",14
"기타",63
"이(?)",5
"기타",5
"이(伊)",23
"경주",5
"기타",18
"이(利)",19
"기타",19
"이(怡)",7
"기타",7
"이(李)",7306828
"가녕",9
"가령",5
"가안",8
"가양",87
"가영",5
"가원",6
"가평",11936
"가환",7
"각천",6
"간성",407
"간의",8
"감강",7
"감천",6
"감포",7
"강남",50
"강능",35
"강동",160
"강령",16
"강릉",751
"강산",5
"강서",29
"강성",22
"강양",9887
"강원",17
"강율",11
"강주",16
"강진",4175
"강천",8
"강화",588
"개녕",278
"개령",972
"개성",4283
"개양",145
"개영",132
"개정",6
"개주",82
"개평",9
"개풍",5
"거령",6
"거성",24
"거영",5
"거제",33
"거창",515
"결성",249
"경기",11
"경남",9
"경산",6682
"경성",310
"경안",5
"경응",21
"경의",10
"경주",1391867
"경천",82
"계녕",15
"계룡",13
"계림",48
"계양",279
"계주",15
"계천",73
"고개",8
"고군",9
"고려",12
"고령",1186
"고부",22891
"고분",15
"고비",8
"고빈",6
"고산",61
"고성",88587
"고악",9
"고양",377
"고영",16
"고원",5
"고준",7
"고창",38
"고탁",7
"고한",6
"고흥",1725
"곡부",28
"곡산",61
"곡성",13
"곤양",29
"공산",11684
"공성",27
"공수",22
"공안",5
"공주",30908
"공천",8
"과천",5
"관령",8
"관산",33
"관영",7
"광리",8
"광명",66
"광본",9
"광산",40177
"광선",6
"광양",156
"광의",44
"광전",27
"광주",181377
"광진",12
"광천",147
"광촌",19
"광평",1752
"괴산",16
"교동",10
"교안",9
"교하",485
"교한",23
"교현",6
"교화",16
"교환",9
"구례",9
"구로",56
"구룡",7
"구리",11
"구미",17
"구부",12
"구성",161
"구안",5
"구암",17
"구주",20
"군산",33
"군위",5
"군자",5
"군포",42
"권선",53
"귀산",22
"근안",37
"금강",376
"금구",168
"금녕",55
"금능",7
"금단",17
"금릉",37
"금만",16
"금보",19
"금산",533
"금성",265
"금왕",7
"금의",114
"금주",210
"금천",78
"금포",5
"금화",91
"기계",15
"기산",11
"기성",8
"기장",606
"기주",16
"기흥",15
"길성",26
"길주",7
"김구",72
"김녕",35
"김보",24
"김산",7
"김성",7
"김의",40
"김제",15
"김주",38
"김천",104
"김포",703
"김해",1915
"김화",69
"나간",8
"나주",3910
"나진",18
"낙안",75
"낙주",6
"남산",10
"남양",454
"남양주",13
"남원",614
"남평",639
"남포",94
"남해",9
"내천",14
"녕천",32
"녕해",6
"노양",7
"노인",7
"노주",9
"논산",33
"농서",3136
"농성",531
"농전",16
"능서",13
"능성",263
"능주",95
"능천",21
"단산",23
"단성",2478
"단야",8
"단양",19001
"단영",5
"단월",8
"단주",7
"달성",221
"담서",7
"담양",252
"답주",6
"당성",13
"당수",6
"당순",5
"당양",7
"당진",97
"대구",331
"대남",11
"대랑",17
"대양",23
"대원",8
"대전",418
"대흥",4172
"덕견",6
"덕보",14
"덕산",8305
"덕성",112
"덕수",58513
"덕순",729
"덕신",15
"덕안",7
"덕영",274
"덕원",31
"덕은",2606
"덕천",51
"덕흥",9
"도강",42
"도성",21
"도안",50
"동계",61
"동두천",9
"동래",52
"동성",2938
"동편",7
"동평",253
"동해",6
"두동",18
"두창",7
"득산",16
"득순",11
"라성",6
"라주",26
"람강",9
"람포",7
"래천",226
"려강",17
"려산",7
"려주",126
"려흥",76
"령광",13
"례강",6
"례안",188
"롱서",1534
"롱성",336
"뢰천",9
"료산",17
"룡서",6
"릉주",8
"림강",9
"마산",28
"만경",21
"맹동",13
"면산",58
"면천",15
"명천",19
"목성",18
"목천",127
"목촌",7
"목포",32
"무안",78
"무양",8
"무장",69
"무주",24
"문경",12
"문산",22
"문성",10
"문운",9
"문의",24
"문하",14
"문화",100
"문흥",6
"밀성",65
"밀양",1562
"반남",29
"방산",10
"백령",7
"백성",845
"백진",78
"백천",128
"법원",5
"벽계",23
"벽구",6
"벽산",52
"벽서",16
"벽성",34
"벽수",10
"벽암",12
"벽원",38
"벽윤",14
"벽주",23
"벽진",109267
"변안",7
"보령",18
"보성",74
"보양",7
"보은",2699
"보주",5
"복음",5
"본주",5
"봉래",10
"봉본",12
"봉산",8695
"봉성",44
"봉양",18
"봉주",22
"봉화",53
"부산",113
"부상",6
"부성",32
"부안",467
"부여",62
"부천",87
"부평",6789
"분가",11
"분성",15
"불상",333
"사산",10
"사성",7
"사주",15
"사천",8616
"사촌",7
"사하",5
"삭녕",22
"삭령",13
"삭주",38
"산동",10
"산청",22
"삼가",14
"삼보",5
"삼산",911
"삼척",231
"상당",5
"상산",505
"상원",6
"상주",3259
"상천",6
"새주",6
"생성",7
"서림",1474
"서산",1179
"서울",7
"서임",8
"서천",1824
"서흥",102
"석담",44
"석부",11
"석성",20
"석천",8
"선산",1198
"선상",2857
"선선",195
"선성",1011
"선영",15
"선원",11
"선주",27
"선천",21
"섬주",14
"섬천",1238
"섭천",53
"성거",12
"성남",189
"성동",16
"성산",113087
"성석",7
"성선",5
"성안",132
"성양",8
"성주",203703
"성천",101
"성출",7
"성평",331
"성풍",175
"성후",6
"세종",9
"소성",54
"속초",5
"송도",12
"송산",25
"송악",9
"송완",7
"송천",7
"송파",27
"수문",15
"수성",874
"수안",20763
"수완",84
"수원",4872
"수지",7
"수천",9
"수한",26
"수흥",26
"순덕",6
"순성",42
"순안",53
"순응",11
"순창",29
"순천",3235
"순화",18
"순흥",336
"승주",41
"승평",5
"시선",8
"시흥",106
"신곡",5
"신년",8
"신녕",152
"신령",98
"신안",84
"신영",148
"신주",26
"신창",50
"신천",8
"신평",39872
"신풍",82
"신하",5
"아빈",26
"아산",13552
"아은",7
"아음",44
"아주",11
"아홍",7
"악봉",7
"악안",19
"안남",137
"안녕",13
"안동",783
"안락",49
"안부",11
"안산",3265
"안성",21948
"안승",7
"안악",12319
"안양",119
"안응",8
"안의",175
"안주",24
"안평",3021
"안흥",7
"애정",9
"야성",13
"양근",14
"양덕",24
"양동",9
"양무",19
"양산",4164
"양서",5
"양석",12
"양선",24
"양성",55246
"양안",10
"양양",107
"양장",9
"양주",721
"양천",107
"양평",19
"언양",25
"여강",4178
"여돌",5
"여산",332
"여수",41
"여양",167
"여인",14
"여주",84389
"여천",268
"여흥",7914
"역평",8
"연기",9
"연남",8
"연백",29
"연봉",10
"연산",33
"연수",14
"연안",164036
"연원",6
"연일",346
"연주",27
"연천",47
"연평",16
"연한",5
"영광",139
"영덕",34
"영도",5
"영등포",67
"영변",5
"영산",60
"영상",8
"영성",49
"영안",89
"영암",27
"영양",4622
"영월",139
"영유",112
"영일",33
"영전",5
"영주",2999
"영천",135612
"영청",5
"영춘",535
"영통",19
"영해",2466
"영흥",156
"예강",22
"예산",153
"예안",17748
"예양",31
"예주",139
"예천",50
"예흥",8
"오봉",263
"오산",53
"오천",9
"옥강",5
"옥계",28
"옥구",1003
"옥만",6
"옥봉",11
"옥산",10
"옥주",12
"옥천",1474
"옥청",8
"온양",1839
"온주",7
"옹천",5
"완도",8
"완산",46443
"완생",7
"완주",127
"요산",276
"용관",34
"용궁",557
"용산",29
"용서",699
"용선",7
"용성",479
"용안",7
"용연",21
"용원",5
"용인",36306
"용주",6
"용진",16
"용천",42
"용출",13
"용흥",6
"우계",19585
"우복",24
"우봉",23902
"우부",62
"우성",18
"우원",58
"우천",5
"우풍",13
"우한",25
"우해",10
"욱계",5
"운봉",37
"울산",14322
"울주",48
"울진",88
"울출",5
"원리",11
"원빈",6
"원산",100
"원성",59
"원주",85562
"원천",27
"월계",6
"월낭",20
"월달",40
"월랑",489
"월량",21
"월산",34
"월성",173127
"월양",39
"월흥",7
"위산",35
"유성",17
"유천",8
"윤성",23
"윤창",11
"율곡",17
"은률",5
"은성",5
"은주",76
"은진",248
"음성",51
"음죽",462
"응주",7
"의녕",20
"의령",270
"의봉",12
"의산",6
"의성",990
"의안",36
"의왕",9
"의정부",18
"의주",52
"의춘",12
"의흥",156
"이리",9
"이산",6
"이수",12
"이안",33
"이원",17
"이천",998
"이춘",14
"이한",11
"이흥",10
"익계",35
"익산",1970
"익주",68
"인강",16
"인단",9
"인동",273
"인산",5
"인성",14
"인양",10
"인의",8
"인제",188
"인주",141
"인천",83855
"일산",41
"일선",5
"일성",64
"일주",10
"임강",515
"임실",41
"임천",98
"임파",15
"임피",40
"임환",13
"장기",86
"장봉",8
"장산",14
"장서",5
"장선",6
"장성",202
"장수",16940
"장순",31
"장승포",8
"장안",34
"장양",6
"장연",11
"장주",7
"장천",1206
"장항",12
"장호",13
"장흥",1935
"재녕",4158
"재령",54166
"재영",1771
"적선",16
"적성",309
"전곡",8
"전라",27
"전릉",8
"전북",6
"전산",11
"전선",6
"전성",11
"전아",9
"전안",16
"전언",13
"전원",110
"전은",8
"전의",164189
"전이",21
"전인",63
"전일",10
"전주",2631643
"전진",8
"전천",178
"전하",5
"전함",8
"전협",23
"전흥",14
"전희",12
"점부",6
"정산",23
"정선",2597
"정성",25
"정안",768
"정읍",697
"정의",11
"정주",1637
"제녕",7
"제령",20
"제주",300
"제천",65
"조성",12
"조양",7
"조치원",8
"종산",5
"주교",8
"주봉",21
"주성",134
"주안",8
"주양",17
"죽산",114
"준일",20
"중계",6
"중봉",89
"중평",16
"증주",12
"지산",7
"지성",5
"지평",79
"직보",65
"직산",35
"직성",120
"진강",52
"진도",16
"진동",8
"진보",25036
"진산",18
"진성",52538
"진송",7
"진실",43
"진안",2919
"진양",46
"진옥",15
"진우",22
"진원",12
"진위",4909
"진의",49
"진인",14
"진주",4410
"진천",53
"진택",14
"진함",29
"진해",28
"진현",15
"진흥",19
"차성",2391
"차평",6
"창녕",3608
"창령",66
"창릉",14
"창성",9
"창영",176
"창원",376
"창인",5
"창주",5
"창평",549
"창후",5
"창흥",9
"처인",70
"천성",10
"천안",856
"천양",34
"천원",6
"철성",16181
"철원",76
"청남",11
"청도",358
"청봉",17
"청산",377
"청성",11
"청송",456
"청아",24
"청안",18270
"청양",118
"청원",18
"청주",37377
"청지",7
"청진",7
"청천",7
"청평",12
"청풍",159
"청하",533
"청해",13397
"청화",20
"초계",75
"초산",466
"초평",10
"총수",5
"추계",6
"축안",92
"춘천",122
"충주",3269
"칠곡",34
"칠성",25
"칠원",17
"탄동",5
"탐진",24
"태산",5
"태안",4339
"태양",13
"태연",12
"태원",161
"태인",188
"태평",10
"태한",5
"태후",11
"택주",6
"토산",123
"토성",7
"통영",28
"통진",40
"통천",18
"파산",2660
"파주",174
"파평",321
"팔계",5
"팔달",46
"편봉",8
"평강",49
"평본",12
"평봉",11
"평산",3271
"평성",8
"평송",10
"평안",15
"평양",20
"평원",10
"평일",5
"평장",108
"평찬",8
"평창",80607
"평천",268
"평청",5
"평택",235
"평평",18
"평해",113
"포산",9
"포천",37
"포항",29
"풍기",25
"풍덕",108
"풍산",81
"풍성",8
"풍양",36
"풍천",187
"하계",6
"하궤",10
"하남",29
"하동",108
"하만",8
"하변",47
"하병",94
"하보",34
"하빈",17965
"하산",10
"하성",7
"하양",35
"하연",13
"하원",7
"하음",1718
"하일",34
"하천",15
"하청",5
"하촌",8
"하풍",5
"하회",9
"하흠",9
"학산",6
"학성",16460
"한산",156861
"한성",63
"한양",3626
"한주",9
"한평",35
"한풍",6
"함례",8
"함산",16
"함안",41064
"함양",278
"함원",20
"함창",36
"함천",34
"함평",138550
"함풍",18552
"함흥",428
"합인",30
"합주",83
"합천",121416
"합촌",10
"해남",156
"해동",8
"해변",35
"해빈",122
"해섭",7
"해주",1531
"해평",76
"행주",1054
"행천",23
"허양",5
"현봉",24
"현풍",55
"협주",25
"협천",10672
"형산",8
"형양",24
"홍산",8
"홍성",71
"홍주",15968
"홍진",7
"홍천",1477
"화산",1237
"화성",114
"화순",36
"화암",11
"화천",8
"화평",6
"환성",25
"황산",20
"황양",11
"황주",184
"황해",16
"회덕",150
"회동",5
"회성",6
"회양",50
"횡성",29
"효녕",13
"효덕",6
"효령",8
"후남",6
"흔양",16
"흡천",37
"흥남",6
"흥덕",70
"흥산",9
"흥서",5
"흥성",12
"흥양",22784
"흥주",25
"흥해",45
"희양",31
"희천",14
"기타",39454
"이(異)",339
"남원",5
"밀양",320
"훈착",8
"기타",6
"이(李)",16
"기타",16
"인(印)",22363
"강해",41
"강화",66
"개동",7
"개성",64
"경주",5
"고동",13
"고부",6
"고상",6
"고정",6
"곤양",15
"괴동",10
"교교",9
"교동",20737
"교상",247
"교오",19
"교하",16
"김해",65
"나주",51
"남양",5
"당진",22
"덕산",10
"불상",11
"순창",10
"안동",51
"안정",18
"양주",30
"연안",164
"우동",5
"원산",44
"인태",9
"전주",5
"제주",5
"조동",35
"죽산",20
"지구",7
"창녕",16
"청주",132
"탄동",6
"평산",26
"평택",8
"평해",13
"하동",11
"한양",6
"함창",48
"해주",20
"기타",243
"임(任)",191261
"강릉",9
"개성",10
"경기",7
"경성",10
"경주",107
"고동",5
"고성",16
"곡성",1955
"관산",5386
"광산",28
"광주",27
"교동",20
"김해",26
"나주",219
"남산",9
"남양",11
"남평",5
"남포",6
"능주",18
"단양",12
"달성",10
"대구",23
"대전",17
"동래",50
"밀양",15
"보성",8
"봉천",20
"부녕",6
"부령",9
"부산",6
"부안",15
"부영",8
"불상",22
"사천",28
"삭녕",22
"상주",6
"서본",5
"서애",7
"서하",401
"서해",216
"선산",21
"성주",16
"수원",5
"순천",17
"순흥",9
"승산",9
"안동",8
"양주",28
"언양",5
"언천",12
"여주",6
"여천",15
"연일",16
"영산",7
"영해",17
"예주",7
"예천",130
"완산",14
"용인",31
"울산",22
"원주",28
"월산",13
"인천",33
"임실",37
"임천",32
"임파",6
"장성",9
"장택",10
"장흥",32198
"전주",77
"전천",9
"제주",20
"조양",48
"진주",2623
"진흥",6
"창원",5
"천안",8
"청룡",19
"청주",24
"청풍",66
